Species,Abundance,Site ID,SampleDate,Group,Flag_Duplicated
Licmophora spp.,P,HMH,10/12/2022,Diatom,
Melosira spp.,P,HMH,10/12/2022,Diatom,
Navicula morphotype,P,HMH,10/12/2022,Diatom,
Odontella spp.,P,HMH,10/12/2022,Diatom,
Pleurosigma morphotype,P,HMH,10/12/2022,Diatom,
Polykrikos,P,HMH,10/12/2022,Dinoflagellate,
Preperidinium sp.,P,HMH,10/12/2022,Dinoflagellate,
Prorocentrum spp.,P,HMH,10/12/2022,Dinoflagellate,
Protoperidinium spp.,P,HMH,10/12/2022,Dinoflagellate,
Pseudo-nitzschia spp.,P,HMH,10/12/2022,Diatom,
Scrippsiella,P,HMH,10/12/2022,Dinoflagellate,
Skeletonema spp.,P,HMH,10/12/2022,Diatom,
Thalassiosira spp.,P,HMH,10/12/2022,Diatom,
Cerataulina spp.,P,SVB,10/13/2022,Diatom,
Chaetoceros spp.,P,SVB,10/13/2022,Diatom,
Dictyocha spp. (Chromophyte),P,SVB,10/13/2022,Silicoflagellate,
Entomoneis spp.,P,SVB,10/13/2022,Diatom,
Licmophora spp.,P,SVB,10/13/2022,Diatom,
Melosira spp.,P,SVB,10/13/2022,Diatom,
Navicula morphotype,P,SVB,10/13/2022,Diatom,
Protoperidinium spp.,P,SVB,10/13/2022,Dinoflagellate,
Thalassionema spp.,P,SVB,10/13/2022,Diatom,
Chaetoceros debilis,P,HMH,10/19/2022,Diatom,
Coscinodiscus spp.,P,HMH,10/19/2022,Diatom,
Dictyocha spp. (Chromophyte),P,HMH,10/19/2022,Silicoflagellate,
Entomoneis spp.,P,HMH,10/19/2022,Diatom,
Licmophora spp.,P,HMH,10/19/2022,Diatom,
Melosira spp.,P,HMH,10/19/2022,Diatom,
Navicula morphotype,P,HMH,10/19/2022,Diatom,
Nitzschia morphotype,P,HMH,10/19/2022,Diatom,
Preperidinium sp.,P,HMH,10/19/2022,Dinoflagellate,
Thalassionema spp.,P,HMH,10/19/2022,Diatom,
Ceratium furca morphotype,P,SVB,10/20/2022,Dinoflagellate,
Dictyocha spp. (Chromophyte),P,SVB,10/20/2022,Silicoflagellate,
Guinardia spp.,P,SVB,10/20/2022,Diatom,
Gyrodinium,P,SVB,10/20/2022,Dinoflagellate,
Lauderia spp.,P,SVB,10/20/2022,Diatom,
Navicula morphotype,P,SVB,10/20/2022,Diatom,
Preperidinium sp.,P,SVB,10/20/2022,Dinoflagellate,
Protoperidinium spp.,P,SVB,10/20/2022,Dinoflagellate,
Skeletonema spp.,P,SVB,10/20/2022,Diatom,
Stephanopyxis spp.,P,SVB,10/20/2022,Diatom,
Ceratium furca morphotype,P,HMH,10/26/2022,Dinoflagellate,
Ceratium longipes morphotype,P,HMH,10/26/2022,Dinoflagellate,
Coscinodiscus spp.,P,HMH,10/26/2022,Diatom,
Melosira spp.,P,HMH,10/26/2022,Diatom,
Navicula morphotype,P,HMH,10/26/2022,Diatom,
Pleurosigma morphotype,P,HMH,10/26/2022,Diatom,
Prorocentrum spp.,P,HMH,10/26/2022,Dinoflagellate,
Protoperidinium spp.,P,HMH,10/26/2022,Dinoflagellate,
Skeletonema spp.,P,HMH,10/26/2022,Diatom,
Thalassionema spp.,P,HMH,10/26/2022,Diatom,
Tropidoneis,P,HMH,10/26/2022,Diatom,
Ceratium furca morphotype,P,SVB,11/1/2022,Dinoflagellate,
Coscinodiscus spp.,P,SVB,11/1/2022,Diatom,
Dictyocha spp. (Chromophyte),P,SVB,11/1/2022,Silicoflagellate,
Entomoneis spp.,P,SVB,11/1/2022,Diatom,
Leptocylindrus spp.,P,SVB,11/1/2022,Diatom,
Navicula morphotype,P,SVB,11/1/2022,Diatom,
Striatella,P,SVB,11/1/2022,Diatom,
Thalassionema spp.,P,SVB,11/1/2022,Diatom,
Thalassiosira spp.,P,SVB,11/1/2022,Diatom,
Ceratium furca morphotype,P,HMH,11/2/2022,Dinoflagellate,
Ceratium longipes morphotype,P,HMH,11/2/2022,Dinoflagellate,
Chaetoceros spp.,P,HMH,11/2/2022,Diatom,
Dinophysis spp.,P,HMH,11/2/2022,Dinoflagellate,
Entomoneis spp.,P,HMH,11/2/2022,Diatom,
Lauderia spp.,P,HMH,11/2/2022,Diatom,
Melosira spp.,P,HMH,11/2/2022,Diatom,
Navicula morphotype,P,HMH,11/2/2022,Diatom,
Nitzschia morphotype,P,HMH,11/2/2022,Diatom,
Pleurosigma morphotype,P,HMH,11/2/2022,Diatom,
Prorocentrum spp.,P,HMH,11/2/2022,Dinoflagellate,
Pseudo-nitzschia spp.,P,HMH,11/2/2022,Diatom,
Skeletonema spp.,P,HMH,11/2/2022,Diatom,
Thalassiosira spp.,P,HMH,11/2/2022,Diatom,
Ceratium furca morphotype,P,HMH,11/9/2022,Dinoflagellate,
Chaetoceros laciniosus,P,HMH,11/9/2022,Diatom,
Chaetoceros spp.,P,HMH,11/9/2022,Diatom,
Dictyocha spp. (Chromophyte),P,HMH,11/9/2022,Silicoflagellate,
Entomoneis spp.,P,HMH,11/9/2022,Diatom,
Navicula morphotype,P,HMH,11/9/2022,Diatom,
Pleurosigma morphotype,P,HMH,11/9/2022,Diatom,
Thalassionema spp.,P,HMH,11/9/2022,Diatom,
Thalassiosira spp.,P,HMH,11/9/2022,Diatom,
Chaetoceros debilis,P,HMH,11/16/2022,Diatom,
Chaetoceros laciniosus,P,HMH,11/16/2022,Diatom,
Chaetoceros spp.,P,HMH,11/16/2022,Diatom,
Coscinodiscus spp.,P,HMH,11/16/2022,Diatom,
Dictyocha spp. (Chromophyte),P,HMH,11/16/2022,Silicoflagellate,
Dinophysis spp.,P,HMH,11/16/2022,Dinoflagellate,
Entomoneis spp.,P,HMH,11/16/2022,Diatom,
Licmophora spp.,P,HMH,11/16/2022,Diatom,
Melosira spp.,P,HMH,11/16/2022,Diatom,
Navicula morphotype,P,HMH,11/16/2022,Diatom,
Nitzschia morphotype,P,HMH,11/16/2022,Diatom,
Pleurosigma morphotype,P,HMH,11/16/2022,Diatom,
Pseudo-nitzschia spp.,P,HMH,11/16/2022,Diatom,
Thalassionema spp.,P,HMH,11/16/2022,Diatom,
Thalassiosira spp.,P,HMH,11/16/2022,Diatom,
Cerataulina spp.,P,SVB,11/22/2022,Diatom,
Ceratium furca morphotype,P,SVB,11/22/2022,Dinoflagellate,
Chaetoceros spp.,P,SVB,11/22/2022,Diatom,
Dictyocha spp. (Chromophyte),P,SVB,11/22/2022,Silicoflagellate,
Entomoneis spp.,P,SVB,11/22/2022,Diatom,
Lauderia spp.,P,SVB,11/22/2022,Diatom,
Navicula morphotype,P,SVB,11/22/2022,Diatom,
Nitzschia morphotype,P,SVB,11/22/2022,Diatom,
Pleurosigma morphotype,P,SVB,11/22/2022,Diatom,
Rhizosolenia spp.,P,SVB,11/22/2022,Diatom,
Skeletonema spp.,P,SVB,11/22/2022,Diatom,
Thalassiosira spp.,P,SVB,11/22/2022,Diatom,
Bacillaria sp.,P,HMH,11/23/2022,Diatom,
Chaetoceros spp.,P,HMH,11/23/2022,Diatom,
Dictyocha spp. (Chromophyte),P,HMH,11/23/2022,Silicoflagellate,
Navicula morphotype,P,HMH,11/23/2022,Diatom,
Skeletonema spp.,P,HMH,11/23/2022,Diatom,
Thalassiosira spp.,P,HMH,11/23/2022,Diatom,
Chaetoceros spp.,P,HMH,11/30/2022,Diatom,
Dictyocha spp. (Chromophyte),P,HMH,11/30/2022,Silicoflagellate,
Melosira spp.,P,HMH,11/30/2022,Diatom,
Navicula morphotype,P,HMH,11/30/2022,Diatom,
Odontella spp.,P,HMH,11/30/2022,Diatom,
Thalassiosira spp.,P,HMH,11/30/2022,Diatom,
Ceratium longipes morphotype,P,HMH,12/7/2022,Dinoflagellate,
Chaetoceros spp.,P,HMH,12/7/2022,Diatom,
Dictyocha spp. (Chromophyte),P,HMH,12/7/2022,Silicoflagellate,
Melosira spp.,P,HMH,12/7/2022,Diatom,
Navicula morphotype,P,HMH,12/7/2022,Diatom,
Odontella spp.,P,HMH,12/7/2022,Diatom,
Pleurosigma morphotype,P,HMH,12/7/2022,Diatom,
Prorocentrum spp.,P,HMH,12/7/2022,Dinoflagellate,
Thalassionema spp.,P,HMH,12/7/2022,Diatom,
Coscinodiscus spp.,P,SVB,12/20/2022,Diatom,
Dictyocha spp. (Chromophyte),P,SVB,12/20/2022,Silicoflagellate,
Nitzschia morphotype,P,SVB,12/20/2022,Diatom,
Odontella spp.,P,SVB,12/20/2022,Diatom,
Thalassiosira spp.,P,SVB,12/20/2022,Diatom,
Coscinodiscus spp.,P,SVB,1/13/2023,Diatom,
Dictyocha spp. (Chromophyte),P,SVB,1/13/2023,Silicoflagellate,
Entomoneis spp.,P,SVB,1/13/2023,Diatom,
Navicula morphotype,P,SVB,1/13/2023,Diatom,
Skeletonema spp.,P,SVB,1/13/2023,Diatom,
Thalassiosira spp.,P,SVB,1/13/2023,Diatom,
Chaetoceros spp.,P,HMH,1/19/2023,Diatom,
Coscinodiscus spp.,P,HMH,1/19/2023,Diatom,
Dactyliosolen spp.,P,HMH,1/19/2023,Diatom,
Dictyocha spp. (Chromophyte),P,HMH,1/19/2023,Silicoflagellate,
Entomoneis spp.,P,HMH,1/19/2023,Diatom,
Melosira spp.,P,HMH,1/19/2023,Diatom,
Nitzschia morphotype,P,HMH,1/19/2023,Diatom,
Odontella spp.,P,HMH,1/19/2023,Diatom,
Scrippsiella,P,HMH,1/19/2023,Dinoflagellate,
Striatella,P,HMH,1/19/2023,Diatom,
Thalassionema spp.,P,HMH,1/19/2023,Diatom,
Cerataulina spp.,P,SVB,1/27/2023,Diatom,
Coscinodiscus spp.,P,SVB,1/27/2023,Diatom,
Dictyocha spp. (Chromophyte),P,SVB,1/27/2023,Silicoflagellate,
Entomoneis spp.,P,SVB,1/27/2023,Diatom,
Navicula morphotype,P,SVB,1/27/2023,Diatom,
Pleurosigma morphotype,P,SVB,1/27/2023,Diatom,
Thalassiosira spp.,P,SVB,1/27/2023,Diatom,
Cerataulina spp.,P,HMH,2/1/2023,Diatom,
Ceratium furca morphotype,P,HMH,2/1/2023,Dinoflagellate,
Coscinodiscus spp.,P,HMH,2/1/2023,Diatom,
Dictyocha spp. (Chromophyte),P,HMH,2/1/2023,Silicoflagellate,
Melosira spp.,P,HMH,2/1/2023,Diatom,
Navicula morphotype,P,HMH,2/1/2023,Diatom,
Odontella spp.,P,HMH,2/1/2023,Diatom,
Thalassionema spp.,P,HMH,2/1/2023,Diatom,
Thalassiosira spp.,P,HMH,2/1/2023,Diatom,
Coscinodiscus spp.,P,SVB,2/1/2023,Diatom,
Dinophysis spp.,P,SVB,2/1/2023,Dinoflagellate,
Entomoneis spp.,P,SVB,2/1/2023,Diatom,
Navicula morphotype,P,SVB,2/1/2023,Diatom,
Pleurosigma morphotype,P,SVB,2/1/2023,Diatom,
Thalassiosira spp.,P,SVB,2/1/2023,Diatom,
Cerataulina spp.,P,HMH,2/6/2023,Diatom,
Coscinodiscus spp.,P,HMH,2/6/2023,Diatom,
Dictyocha spp. (Chromophyte),P,HMH,2/6/2023,Silicoflagellate,
Entomoneis spp.,P,HMH,2/6/2023,Diatom,
Licmophora spp.,P,HMH,2/6/2023,Diatom,
Melosira spp.,P,HMH,2/6/2023,Diatom,
Navicula morphotype,P,HMH,2/6/2023,Diatom,
Nitzschia morphotype,P,HMH,2/6/2023,Diatom,
Odontella spp.,P,HMH,2/6/2023,Diatom,
Pleurosigma morphotype,P,HMH,2/6/2023,Diatom,
Thalassionema spp.,P,HMH,2/6/2023,Diatom,
Thalassiosira spp.,P,HMH,2/6/2023,Diatom,
Cerataulina spp.,P,HMH,2/15/2023,Diatom,
Chaetoceros spp.,P,HMH,2/15/2023,Diatom,
Coscinodiscus spp.,P,HMH,2/15/2023,Diatom,
Melosira spp.,P,HMH,2/15/2023,Diatom,
Navicula morphotype,P,HMH,2/15/2023,Diatom,
Nitzschia morphotype,P,HMH,2/15/2023,Diatom,
Odontella spp.,P,HMH,2/15/2023,Diatom,
Pleurosigma morphotype,P,HMH,2/15/2023,Diatom,
Skeletonema spp.,P,HMH,2/15/2023,Diatom,
Thalassionema spp.,P,HMH,2/15/2023,Diatom,
Thalassiosira spp.,P,HMH,2/15/2023,Diatom,
Chaetoceros spp.,P,SVB,2/16/2023,Diatom,
Dictyocha spp. (Chromophyte),P,SVB,2/16/2023,Silicoflagellate,
Entomoneis spp.,P,SVB,2/16/2023,Diatom,
Licmophora spp.,P,SVB,2/16/2023,Diatom,
Melosira spp.,P,SVB,2/16/2023,Diatom,
Navicula morphotype,P,SVB,2/16/2023,Diatom,
Pleurosigma morphotype,P,SVB,2/16/2023,Diatom,
Skeletonema spp.,P,SVB,2/16/2023,Diatom,
Chaetoceros spp.,P,HMH,2/22/2023,Diatom,
Coscinodiscus spp.,P,HMH,2/22/2023,Diatom,
Dictyocha spp. (Chromophyte),P,HMH,2/22/2023,Silicoflagellate,
Entomoneis spp.,P,HMH,2/22/2023,Diatom,
Melosira spp.,P,HMH,2/22/2023,Diatom,
Navicula morphotype,P,HMH,2/22/2023,Diatom,
Nitzschia morphotype,P,HMH,2/22/2023,Diatom,
Odontella spp.,P,HMH,2/22/2023,Diatom,
Pleurosigma morphotype,P,HMH,2/22/2023,Diatom,
Stephanopyxis spp.,P,HMH,2/22/2023,Diatom,
Thalassionema spp.,P,HMH,2/22/2023,Diatom,
Thalassiosira spp.,P,HMH,2/22/2023,Diatom,
Cerataulina spp.,P,SVB,2/24/2023,Diatom,
Chaetoceros spp.,P,SVB,2/24/2023,Diatom,
Dictyocha spp. (Chromophyte),P,SVB,2/24/2023,Silicoflagellate,
Entomoneis spp.,P,SVB,2/24/2023,Diatom,
Navicula morphotype,P,SVB,2/24/2023,Diatom,
Pleurosigma morphotype,P,SVB,2/24/2023,Diatom,
Skeletonema spp.,P,SVB,2/24/2023,Diatom,
Striatella,P,SVB,2/24/2023,Diatom,
Thalassionema spp.,P,SVB,2/24/2023,Diatom,
Thalassiosira spp.,P,SVB,2/24/2023,Diatom,
Cerataulina spp.,P,HMH,3/1/2023,Diatom,
Chaetoceros spp.,P,HMH,3/1/2023,Diatom,
Coscinodiscus spp.,P,HMH,3/1/2023,Diatom,
Entomoneis spp.,A,HMH,3/1/2023,Diatom,
Licmophora spp.,P,HMH,3/1/2023,Diatom,
Melosira spp.,P,HMH,3/1/2023,Diatom,
Navicula morphotype,P,HMH,3/1/2023,Diatom,
Nitzschia morphotype,P,HMH,3/1/2023,Diatom,
Odontella spp.,P,HMH,3/1/2023,Diatom,
Pleurosigma morphotype,P,HMH,3/1/2023,Diatom,
Skeletonema spp.,P,HMH,3/1/2023,Diatom,
Striatella,P,HMH,3/1/2023,Diatom,
Thalassionema spp.,P,HMH,3/1/2023,Diatom,
Thalassiosira spp.,P,HMH,3/1/2023,Diatom,
Cerataulina spp.,P,HMH,3/8/2023,Diatom,
Chaetoceros spp.,P,HMH,3/8/2023,Diatom,
Entomoneis spp.,P,HMH,3/8/2023,Diatom,
Melosira spp.,P,HMH,3/8/2023,Diatom,
Navicula morphotype,P,HMH,3/8/2023,Diatom,
Nitzschia morphotype,P,HMH,3/8/2023,Diatom,
Odontella spp.,P,HMH,3/8/2023,Diatom,
Pleurosigma morphotype,P,HMH,3/8/2023,Diatom,
Pseudo-nitzschia spp.,P,HMH,3/8/2023,Diatom,
Skeletonema spp.,P,HMH,3/8/2023,Diatom,
Thalassionema spp.,P,HMH,3/8/2023,Diatom,
Thalassiosira spp.,P,HMH,3/8/2023,Diatom,
Chaetoceros spp.,P,SVB,3/8/2023,Diatom,
Coscinodiscus spp.,P,SVB,3/8/2023,Diatom,
Dinophysis spp.,P,SVB,3/8/2023,Dinoflagellate,
Entomoneis spp.,P,SVB,3/8/2023,Diatom,
Lauderia spp.,P,SVB,3/8/2023,Diatom,
Navicula morphotype,P,SVB,3/8/2023,Diatom,
Odontella spp.,P,SVB,3/8/2023,Diatom,
Pleurosigma morphotype,P,SVB,3/8/2023,Diatom,
Skeletonema spp.,P,SVB,3/8/2023,Diatom,
Striatella,P,SVB,3/8/2023,Diatom,
Thalassiosira spp.,P,SVB,3/8/2023,Diatom,
Tropidoneis,P,SVB,3/8/2023,Diatom,
Asterionellopsis,P,SVB,3/16/2023,Diatom,
Cerataulina spp.,P,SVB,3/16/2023,Diatom,
Chaetoceros spp.,P,SVB,3/16/2023,Diatom,
Dictyocha spp. (Chromophyte),P,SVB,3/16/2023,Silicoflagellate,
Entomoneis spp.,P,SVB,3/16/2023,Diatom,
Lauderia spp.,P,SVB,3/16/2023,Diatom,
Licmophora spp.,P,SVB,3/16/2023,Diatom,
Melosira spp.,P,SVB,3/16/2023,Diatom,
Navicula morphotype,P,SVB,3/16/2023,Diatom,
Nitzschia morphotype,P,SVB,3/16/2023,Diatom,
Odontella spp.,P,SVB,3/16/2023,Diatom,
Pleurosigma morphotype,P,SVB,3/16/2023,Diatom,
Pseudo-nitzschia spp.,P,SVB,3/16/2023,Diatom,
Skeletonema spp.,P,SVB,3/16/2023,Diatom,
Thalassionema spp.,P,SVB,3/16/2023,Diatom,
Thalassiosira spp.,P,SVB,3/16/2023,Diatom,
Bacillaria sp.,P,HMH,3/23/2023,Diatom,
Chaetoceros debilis,P,HMH,3/23/2023,Diatom,
Chaetoceros spp.,P,HMH,3/23/2023,Diatom,
Coscinodiscus spp.,P,HMH,3/23/2023,Diatom,
Dictyocha spp. (Chromophyte),P,HMH,3/23/2023,Silicoflagellate,
Entomoneis spp.,P,HMH,3/23/2023,Diatom,
Leptocylindrus spp.,P,HMH,3/23/2023,Diatom,
Licmophora spp.,P,HMH,3/23/2023,Diatom,
Melosira spp.,P,HMH,3/23/2023,Diatom,
Navicula morphotype,P,HMH,3/23/2023,Diatom,
Nitzschia morphotype,P,HMH,3/23/2023,Diatom,
Odontella spp.,P,HMH,3/23/2023,Diatom,
Pleurosigma morphotype,P,HMH,3/23/2023,Diatom,
Pseudo-nitzschia spp.,P,HMH,3/23/2023,Diatom,
Skeletonema spp.,P,HMH,3/23/2023,Diatom,
Thalassionema spp.,P,HMH,3/23/2023,Diatom,
Thalassiosira spp.,P,HMH,3/23/2023,Diatom,
Cerataulina spp.,P,HMH,3/29/2023,Diatom,
Coscinodiscus spp.,P,HMH,3/29/2023,Diatom,
Ditylum spp.,P,HMH,3/29/2023,Diatom,
Entomoneis spp.,P,HMH,3/29/2023,Diatom,
Fragilariopsis spp.,P,HMH,3/29/2023,Diatom,
Licmophora spp.,P,HMH,3/29/2023,Diatom,
Navicula morphotype,P,HMH,3/29/2023,Diatom,
Nitzschia morphotype,P,HMH,3/29/2023,Diatom,
Odontella spp.,P,HMH,3/29/2023,Diatom,
Paralia sp,P,HMH,3/29/2023,Diatom,
Pleurosigma morphotype,P,HMH,3/29/2023,Diatom,
Scrippsiella,P,HMH,3/29/2023,Dinoflagellate,
Skeletonema spp.,P,HMH,3/29/2023,Diatom,
Thalassionema spp.,P,HMH,3/29/2023,Diatom,
Thalassiosira spp.,P,HMH,3/29/2023,Diatom,
Dictyocha spp. (Chromophyte),P,SVB,3/31/2023,Silicoflagellate,
Entomoneis spp.,P,SVB,3/31/2023,Diatom,
Fragilariopsis spp.,P,SVB,3/31/2023,Diatom,
Lauderia spp.,P,SVB,3/31/2023,Diatom,
Melosira spp.,P,SVB,3/31/2023,Diatom,
Navicula morphotype,P,SVB,3/31/2023,Diatom,
Nitzschia morphotype,P,SVB,3/31/2023,Diatom,
Skeletonema spp.,P,SVB,3/31/2023,Diatom,
Thalassiosira spp.,P,SVB,3/31/2023,Diatom,
Cerataulina spp.,P,SVB,4/4/2023,Diatom,
Chaetoceros spp.,P,SVB,4/4/2023,Diatom,
Coscinodiscus spp.,P,SVB,4/4/2023,Diatom,
Dictyocha spp. (Chromophyte),P,SVB,4/4/2023,Silicoflagellate,
Entomoneis spp.,P,SVB,4/4/2023,Diatom,
Fragilariopsis spp.,P,SVB,4/4/2023,Diatom,
Licmophora spp.,P,SVB,4/4/2023,Diatom,
Melosira spp.,P,SVB,4/4/2023,Diatom,
Navicula morphotype,P,SVB,4/4/2023,Diatom,
Nitzschia morphotype,P,SVB,4/4/2023,Diatom,
Odontella spp.,P,SVB,4/4/2023,Diatom,
Pleurosigma morphotype,P,SVB,4/4/2023,Diatom,
Pseudo-nitzschia spp.,P,SVB,4/4/2023,Diatom,
Scrippsiella,P,SVB,4/4/2023,Dinoflagellate,
Skeletonema spp.,P,SVB,4/4/2023,Diatom,
Stephanopyxis spp.,P,SVB,4/4/2023,Diatom,
Striatella,P,SVB,4/4/2023,Diatom,
Thalassiosira spp.,P,SVB,4/4/2023,Diatom,
Bacillaria sp.,P,HMH,4/5/2023,Diatom,
Cerataulina spp.,P,HMH,4/5/2023,Diatom,
Chaetoceros spp.,P,HMH,4/5/2023,Diatom,
Coscinodiscus spp.,P,HMH,4/5/2023,Diatom,
Dictyocha spp. (Chromophyte),P,HMH,4/5/2023,Silicoflagellate,
Entomoneis spp.,P,HMH,4/5/2023,Diatom,
Fragilariopsis spp.,P,HMH,4/5/2023,Diatom,
Lauderia spp.,P,HMH,4/5/2023,Diatom,
Licmophora spp.,P,HMH,4/5/2023,Diatom,
Melosira spp.,P,HMH,4/5/2023,Diatom,
Navicula morphotype,P,HMH,4/5/2023,Diatom,
Odontella spp.,P,HMH,4/5/2023,Diatom,
Pleurosigma morphotype,P,HMH,4/5/2023,Diatom,
Skeletonema spp.,P,HMH,4/5/2023,Diatom,
Thalassionema spp.,P,HMH,4/5/2023,Diatom,
Thalassiosira spp.,P,HMH,4/5/2023,Diatom,
Chaetoceros debilis,P,HMH,4/12/2023,Diatom,
Dictyocha spp. (Chromophyte),P,HMH,4/12/2023,Silicoflagellate,
Entomoneis spp.,P,HMH,4/12/2023,Diatom,
Melosira spp.,P,HMH,4/12/2023,Diatom,
Navicula morphotype,P,HMH,4/12/2023,Diatom,
Nitzschia morphotype,P,HMH,4/12/2023,Diatom,
Pleurosigma morphotype,P,HMH,4/12/2023,Diatom,
Skeletonema spp.,P,HMH,4/12/2023,Diatom,
Stephanopyxis spp.,P,HMH,4/12/2023,Diatom,
Thalassiosira spp.,P,HMH,4/12/2023,Diatom,
Entomoneis spp.,P,SVB,4/13/2023,Diatom,
Fragilariopsis spp.,P,SVB,4/13/2023,Diatom,
Licmophora spp.,P,SVB,4/13/2023,Diatom,
Melosira spp.,P,SVB,4/13/2023,Diatom,
Navicula morphotype,P,SVB,4/13/2023,Diatom,
Nitzschia morphotype,P,SVB,4/13/2023,Diatom,
Odontella spp.,P,SVB,4/13/2023,Diatom,
Pseudo-nitzschia spp.,P,SVB,4/13/2023,Diatom,
Scrippsiella,P,SVB,4/13/2023,Dinoflagellate,
Skeletonema spp.,P,SVB,4/13/2023,Diatom,
Stephanopyxis spp.,P,SVB,4/13/2023,Diatom,
Thalassiosira spp.,P,SVB,4/13/2023,Diatom,
Asterionellopsis,P,HMH,4/19/2023,Diatom,
Bacillaria sp.,P,HMH,4/19/2023,Diatom,
Cerataulina spp.,P,HMH,4/19/2023,Diatom,
Chaetoceros spp.,P,HMH,4/19/2023,Diatom,
Coscinodiscus spp.,P,HMH,4/19/2023,Diatom,
Dictyocha spp. (Chromophyte),P,HMH,4/19/2023,Silicoflagellate,
Entomoneis spp.,P,HMH,4/19/2023,Diatom,
Fragilariopsis spp.,P,HMH,4/19/2023,Diatom,
Licmophora spp.,P,HMH,4/19/2023,Diatom,
Melosira spp.,P,HMH,4/19/2023,Diatom,
Navicula morphotype,P,HMH,4/19/2023,Diatom,
Nitzschia morphotype,P,HMH,4/19/2023,Diatom,
Odontella spp.,P,HMH,4/19/2023,Diatom,
Pleurosigma morphotype,P,HMH,4/19/2023,Diatom,
Skeletonema spp.,P,HMH,4/19/2023,Diatom,
Thalassionema spp.,P,HMH,4/19/2023,Diatom,
Thalassiosira spp.,P,HMH,4/19/2023,Diatom,
Asterionellopsis,P,SVB,4/20/2023,Diatom,
Cerataulina spp.,P,SVB,4/20/2023,Diatom,
Chaetoceros spp.,P,SVB,4/20/2023,Diatom,
Coscinodiscus spp.,P,SVB,4/20/2023,Diatom,
Dictyocha spp. (Chromophyte),P,SVB,4/20/2023,Silicoflagellate,
Entomoneis spp.,P,SVB,4/20/2023,Diatom,
Fragilariopsis spp.,P,SVB,4/20/2023,Diatom,
Lauderia spp.,P,SVB,4/20/2023,Diatom,
Licmophora spp.,P,SVB,4/20/2023,Diatom,
Melosira spp.,P,SVB,4/20/2023,Diatom,
Navicula morphotype,P,SVB,4/20/2023,Diatom,
Nitzschia morphotype,P,SVB,4/20/2023,Diatom,
Odontella spp.,P,SVB,4/20/2023,Diatom,
Pleurosigma morphotype,P,SVB,4/20/2023,Diatom,
Pseudo-nitzschia spp.,P,SVB,4/20/2023,Diatom,
Skeletonema spp.,P,SVB,4/20/2023,Diatom,
Thalassionema spp.,P,SVB,4/20/2023,Diatom,
Thalassiosira spp.,P,SVB,4/20/2023,Diatom,
Alexandrium spp.,P,HMH,4/26/2023,Dinoflagellate,
Entomoneis spp.,P,HMH,4/26/2023,Diatom,
Melosira spp.,P,HMH,4/26/2023,Diatom,
Navicula morphotype,P,HMH,4/26/2023,Diatom,
Nitzschia morphotype,P,HMH,4/26/2023,Diatom,
Odontella spp.,P,HMH,4/26/2023,Diatom,
Pleurosigma morphotype,P,HMH,4/26/2023,Diatom,
Pseudo-nitzschia spp.,P,HMH,4/26/2023,Diatom,
Skeletonema spp.,P,HMH,4/26/2023,Diatom,
Striatella,P,HMH,4/26/2023,Diatom,
Thalassionema spp.,P,HMH,4/26/2023,Diatom,
Thalassiosira spp.,P,HMH,4/26/2023,Diatom,
Cerataulina spp.,P,HMH,5/3/2023,Diatom,
Chaetoceros spp.,P,HMH,5/3/2023,Diatom,
Entomoneis spp.,P,HMH,5/3/2023,Diatom,
Fragilariopsis spp.,P,HMH,5/3/2023,Diatom,
Melosira spp.,P,HMH,5/3/2023,Diatom,
Navicula morphotype,P,HMH,5/3/2023,Diatom,
Nitzschia morphotype,P,HMH,5/3/2023,Diatom,
Odontella spp.,P,HMH,5/3/2023,Diatom,
Pleurosigma morphotype,P,HMH,5/3/2023,Diatom,
Thalassionema spp.,P,HMH,5/3/2023,Diatom,
Thalassiosira spp.,P,HMH,5/3/2023,Diatom,
Chaetoceros concavicornis,P,SVB,5/4/2023,Diatom,
Chaetoceros debilis,P,SVB,5/4/2023,Diatom,
Chaetoceros spp.,P,SVB,5/4/2023,Diatom,
Coscinodiscus spp.,P,SVB,5/4/2023,Diatom,
Dictyocha spp. (Chromophyte),P,SVB,5/4/2023,Silicoflagellate,
Entomoneis spp.,P,SVB,5/4/2023,Diatom,
Fragilariopsis spp.,P,SVB,5/4/2023,Diatom,
Leptocylindrus spp.,P,SVB,5/4/2023,Diatom,
Licmophora spp.,P,SVB,5/4/2023,Diatom,
Melosira spp.,P,SVB,5/4/2023,Diatom,
Navicula morphotype,P,SVB,5/4/2023,Diatom,
Nitzschia morphotype,P,SVB,5/4/2023,Diatom,
Odontella spp.,P,SVB,5/4/2023,Diatom,
Pleurosigma morphotype,P,SVB,5/4/2023,Diatom,
Pseudo-nitzschia spp.,P,SVB,5/4/2023,Diatom,
Rhizosolenia spp.,P,SVB,5/4/2023,Diatom,
Scrippsiella,P,SVB,5/4/2023,Dinoflagellate,
Skeletonema spp.,P,SVB,5/4/2023,Diatom,
Striatella,P,SVB,5/4/2023,Diatom,
Thalassionema spp.,P,SVB,5/4/2023,Diatom,
Thalassiosira spp.,P,SVB,5/4/2023,Diatom,
Chaetoceros debilis,P,HMH,5/10/2023,Diatom,
Chaetoceros spp.,P,HMH,5/10/2023,Diatom,
