"","Site.ID","NS","Bay","Date","Month","Year","Day.of.Yr","effort","Alexandrium spp.","Cerataulina spp.","Ceratium furca morphotype","Ceratium longipes morphotype","Chaetoceros spp.","Coscinodiscus spp.","Dictyocha spp. (Chromophyte)","Dinophysis spp.","Ditylum spp.","Entomoneis spp.","Eucampia spp.","Fragilariopsis spp.","Guinardia spp.","Heterocapsa spp.","Lauderia spp.","Leptocylindrus spp.","Licmophora spp.","Melosira spp.","Navicula morphotype","Nitzschia morphotype","Odontella spp.","Pleurosigma morphotype","Protoperidinium spp.","Pseudo-nitzschia spp.","Rhizosolenia spp.","Scrippsiella","Skeletonema spp.","Stephanopyxis spp.","Striatella","Thalassionema spp.","Thalassiosira spp."
"723","HMH","N","HOM",2014-08-06,"Aug","2014",218,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1
"724","HMH","N","HOM",2015-04-03,"Apr","2015",93,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
"725","HMH","N","HOM",2015-04-15,"Apr","2015",105,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1
"726","HMH","N","HOM",2015-04-17,"Apr","2015",107,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1
"727","HMH","N","HOM",2015-04-28,"Apr","2015",118,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
"728","HMH","N","HOM",2015-05-01,"May","2015",121,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1
"729","HMH","N","HOM",2015-05-13,"May","2015",133,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"730","HMH","N","HOM",2015-06-24,"Jun","2015",175,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"731","HMH","N","HOM",2016-04-01,"Apr","2016",92,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1
"732","HMH","N","HOM",2016-04-04,"Apr","2016",95,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1
"733","HMH","N","HOM",2016-04-20,"Apr","2016",111,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1
"734","HMH","N","HOM",2016-04-27,"Apr","2016",118,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"735","HMH","N","HOM",2016-05-03,"May","2016",124,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
"736","HMH","N","HOM",2016-05-20,"May","2016",141,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1
"737","HMH","N","HOM",2016-05-27,"May","2016",148,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
"738","HMH","N","HOM",2016-06-15,"Jun","2016",167,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1
"739","HMH","N","HOM",2016-07-13,"Jul","2016",195,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1
"740","HMH","N","HOM",2016-07-19,"Jul","2016",201,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1
"741","HMH","N","HOM",2016-08-10,"Aug","2016",223,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"742","HMH","N","HOM",2017-04-03,"Apr","2017",93,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1
"743","HMH","N","HOM",2017-04-12,"Apr","2017",102,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1
"744","HMH","N","HOM",2017-04-26,"Apr","2017",116,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0
"745","HMH","N","HOM",2017-07-10,"Jul","2017",191,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1
"746","HMH","N","HOM",2017-07-24,"Jul","2017",205,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0
"747","HMH","N","HOM",2017-07-31,"Jul","2017",212,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"748","HMH","N","HOM",2018-05-06,"May","2018",126,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1
"749","HMH","N","HOM",2018-05-30,"May","2018",150,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1
"750","HMH","N","HOM",2018-06-04,"Jun","2018",155,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1
"751","HMH","N","HOM",2018-06-11,"Jun","2018",162,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"752","HMH","N","HOM",2018-06-19,"Jun","2018",170,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"753","HMH","N","HOM",2018-06-25,"Jun","2018",176,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"754","HMH","N","HOM",2019-04-09,"Apr","2019",99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1
"755","HMH","N","HOM",2019-05-14,"May","2019",134,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1
"756","HMH","N","HOM",2019-06-06,"Jun","2019",157,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0
"757","HMH","N","HOM",2019-07-08,"Jul","2019",189,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
"758","HMH","N","HOM",2020-05-02,"May","2020",123,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1
"759","HMH","N","HOM",2021-04-16,"Apr","2021",106,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1
"760","HMH","N","HOM",2021-05-26,"May","2021",146,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"761","HMH","N","HOM",2021-06-09,"Jun","2021",160,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"762","HMH","N","HOM",2021-07-28,"Jul","2021",209,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1
"763","HMH","N","HOM",2021-08-18,"Aug","2021",230,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1
"764","HMH","N","HOM",2021-09-15,"Sep","2021",258,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1
"765","HMH","N","HOM",2022-06-09,"Jun","2022",160,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"766","HMH","N","HOM",2022-08-02,"Aug","2022",214,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"767","HMH","N","HOM",2022-08-16,"Aug","2022",228,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"768","HMH","N","HOM",2022-09-22,"Sep","2022",265,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0
"769","HMH","N","HOM",2022-09-28,"Sep","2022",271,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0
"770","HMH","N","HOM",2023-04-12,"Apr","2023",102,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1
"771","HMH","N","HOM",2023-05-10,"May","2023",130,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1
"772","HMH","N","HOM",2023-05-23,"May","2023",143,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1
"773","HMH","N","HOM",2023-05-30,"May","2023",150,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0
"774","HMH","N","HOM",2023-06-28,"Jun","2023",179,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0
"775","HMH","N","HOM",2023-07-11,"Jul","2023",192,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
"776","HMH","N","HOM",2023-07-25,"Jul","2023",206,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1
"777","HMH","N","HOM",2023-07-31,"Jul","2023",212,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1
"778","HMH","N","HOM",2023-08-15,"Aug","2023",227,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0
"779","HMH","N","HOM",2023-08-22,"Aug","2023",234,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1
"780","HMH","N","HOM",2024-05-15,"May","2024",136,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1
"781","HMH","N","HOM",2024-06-04,"Jun","2024",156,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1
"782","HMS","N","HOM",2013-04-16,"Apr","2013",106,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1
"783","HMS","N","HOM",2013-05-09,"May","2013",129,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1
"784","HMS","N","HOM",2013-06-02,"Jun","2013",153,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"785","HMS","N","HOM",2013-07-16,"Jul","2013",197,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"786","HMS","N","HOM",2014-04-08,"Apr","2014",98,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
"787","HMS","N","HOM",2014-05-06,"May","2014",126,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1
"788","HMS","N","HOM",2015-07-15,"Jul","2015",196,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1
"789","HMS","N","HOM",2016-05-19,"May","2016",140,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1
"790","JBB","S","JAK",2014-08-14,"Aug","2014",226,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1
"791","JBB","S","JAK",2015-05-08,"May","2015",128,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1
"792","JBB","S","JAK",2023-04-18,"Apr","2023",108,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
"793","JBB","S","JAK",2023-05-16,"May","2023",136,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1
"794","JBB","S","JAK",2023-06-28,"Jun","2023",179,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1
"795","JBD","S","JAK",2013-04-05,"Apr","2013",95,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"796","JBD","S","JAK",2013-04-10,"Apr","2013",100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1
"797","JBD","S","JAK",2013-04-16,"Apr","2013",106,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"798","JBD","S","JAK",2013-06-07,"Jun","2013",158,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0
"799","JBD","S","JAK",2013-06-10,"Jun","2013",161,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1
"800","JBD","S","JAK",2013-06-14,"Jun","2013",165,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"801","JBD","S","JAK",2013-06-24,"Jun","2013",175,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"802","JBD","S","JAK",2013-06-26,"Jun","2013",177,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
"803","JBD","S","JAK",2013-07-03,"Jul","2013",184,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
"804","JBD","S","JAK",2013-07-08,"Jul","2013",189,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0
"805","JBD","S","JAK",2013-07-10,"Jul","2013",191,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1
"806","JBD","S","JAK",2013-07-15,"Jul","2013",196,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"807","JBD","S","JAK",2013-07-29,"Jul","2013",210,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0
"808","JBD","S","JAK",2013-08-09,"Aug","2013",221,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"809","JBD","S","JAK",2014-04-23,"Apr","2014",113,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
"810","JBD","S","JAK",2014-05-09,"May","2014",129,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1
"811","JBD","S","JAK",2014-05-15,"May","2014",135,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1
"812","JBD","S","JAK",2014-06-06,"Jun","2014",157,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1
"813","JBD","S","JAK",2014-06-13,"Jun","2014",164,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1
"814","JBD","S","JAK",2014-08-04,"Aug","2014",216,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0
"815","JBD","S","JAK",2015-06-28,"Jun","2015",179,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"816","JBD","S","JAK",2021-06-30,"Jun","2021",181,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
"817","JBD","S","JAK",2023-07-31,"Jul","2023",212,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1
"818","JBD","S","JAK",2024-04-30,"Apr","2024",121,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1
"819","JBD","S","JAK",2024-07-02,"Jul","2024",184,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1
"820","JBD","S","JAK",2024-08-05,"Aug","2024",218,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
"821","JBR","S","JAK",2013-04-22,"Apr","2013",112,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1
"822","JBR","S","JAK",2013-04-29,"Apr","2013",119,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1
"823","JBR","S","JAK",2013-05-12,"May","2013",132,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"824","JBR","S","JAK",2013-05-26,"May","2013",146,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
"825","JBR","S","JAK",2013-06-02,"Jun","2013",153,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"826","JBR","S","JAK",2013-06-09,"Jun","2013",160,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0
"827","JBR","S","JAK",2013-07-14,"Jul","2013",195,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1
"828","JBR","S","JAK",2014-04-18,"Apr","2014",108,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1
"829","JBR","S","JAK",2014-04-25,"Apr","2014",115,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
"830","JBR","S","JAK",2014-05-06,"May","2014",126,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1
"831","JBR","S","JAK",2014-05-08,"May","2014",128,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1
"832","JBR","S","JAK",2014-05-16,"May","2014",136,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1
"833","JBR","S","JAK",2014-05-20,"May","2014",140,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1
"834","JBR","S","JAK",2014-05-27,"May","2014",147,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1
"835","JBR","S","JAK",2014-06-03,"Jun","2014",154,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1
"836","JBR","S","JAK",2014-06-12,"Jun","2014",163,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1
"837","JBR","S","JAK",2014-06-30,"Jun","2014",181,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1
"838","JBR","S","JAK",2014-07-28,"Jul","2014",209,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0
"839","JBR","S","JAK",2015-04-02,"Apr","2015",92,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"840","JBR","S","JAK",2015-04-13,"Apr","2015",103,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
"841","JBR","S","JAK",2015-04-29,"Apr","2015",119,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1
"842","JBR","S","JAK",2015-05-08,"May","2015",128,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1
"843","JBR","S","JAK",2015-05-18,"May","2015",138,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1
"844","JBR","S","JAK",2015-05-25,"May","2015",145,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0
"845","JBR","S","JAK",2015-06-01,"Jun","2015",152,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1
"846","JBR","S","JAK",2015-06-14,"Jun","2015",165,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
"847","JBR","S","JAK",2015-06-21,"Jun","2015",172,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0
"848","JBR","S","JAK",2015-06-28,"Jun","2015",179,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"849","JBR","S","JAK",2015-07-06,"Jul","2015",187,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0
"850","JBR","S","JAK",2015-07-19,"Jul","2015",200,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1
"851","JBR","S","JAK",2016-05-16,"May","2016",137,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1
"852","JBR","S","JAK",2016-06-09,"Jun","2016",161,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
"853","JBR","S","JAK",2016-06-13,"Jun","2016",165,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1
"854","JBR","S","JAK",2017-04-11,"Apr","2017",101,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1
"855","JBR","S","JAK",2018-04-11,"Apr","2018",101,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1
"856","JBR","S","JAK",2018-05-01,"May","2018",121,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1
"857","JBR","S","JAK",2019-04-03,"Apr","2019",93,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1
"858","JBR","S","JAK",2020-06-02,"Jun","2020",154,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1
"859","KBL","S","KAS",2013-04-10,"Apr","2013",100,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
"860","KBL","S","KAS",2013-04-12,"Apr","2013",102,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
"861","KBL","S","KAS",2013-04-16,"Apr","2013",106,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"862","KBL","S","KAS",2013-04-18,"Apr","2013",108,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"863","KBL","S","KAS",2013-04-24,"Apr","2013",114,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"864","KBL","S","KAS",2013-05-01,"May","2013",121,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"865","KBL","S","KAS",2013-05-03,"May","2013",123,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"866","KBL","S","KAS",2013-05-06,"May","2013",126,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"867","KBL","S","KAS",2013-05-17,"May","2013",137,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
