"","Species","Site.ID","NS","Bay","Group","Date","Month","Year","Day.of.Yr","PA","effort","num.abund","mean.abund"
"5645","Ditylum spp.","SVB","S","SEL","Diatom",2017-04-11,"Apr","2017",101,1,1,1,1
"5646","Ditylum spp.","SVB","S","SEL","Diatom",2017-04-28,"Apr","2017",118,1,1,1,1
"5647","Ditylum spp.","SVB","S","SEL","Diatom",2017-07-06,"Jul","2017",187,1,1,1,1
"5648","Ditylum spp.","SVB","S","SEL","Diatom",2017-09-14,"Sep","2017",257,1,1,1,1
"5649","Ditylum spp.","SVB","S","SEL","Diatom",2017-09-21,"Sep","2017",264,1,1,1,1
"5650","Ditylum spp.","SVB","S","SEL","Diatom",2017-09-28,"Sep","2017",271,1,1,1,1
"5651","Ditylum spp.","SVB","S","SEL","Diatom",2017-10-05,"Oct","2017",278,1,1,1,1
"5652","Ditylum spp.","SVB","S","SEL","Diatom",2017-10-19,"Oct","2017",292,1,1,1,1
"5653","Ditylum spp.","SVB","S","SEL","Diatom",2017-11-02,"Nov","2017",306,1,1,1,1
"5654","Ditylum spp.","SVB","S","SEL","Diatom",2017-11-09,"Nov","2017",313,1,1,1,1
"5655","Ditylum spp.","SVB","S","SEL","Diatom",2017-11-16,"Nov","2017",320,1,1,1,1
"5656","Ditylum spp.","SVB","S","SEL","Diatom",2017-11-30,"Nov","2017",334,1,1,1,1
"5657","Ditylum spp.","SVB","S","SEL","Diatom",2018-02-08,"Feb","2018",39,1,1,1,1
"5658","Ditylum spp.","SVB","S","SEL","Diatom",2018-02-15,"Feb","2018",46,1,1,1,1
"5659","Ditylum spp.","SVB","S","SEL","Diatom",2018-04-12,"Apr","2018",102,1,2,1,0.5
"5660","Ditylum spp.","SVB","S","SEL","Diatom",2018-05-03,"May","2018",123,1,1,1,1
"5661","Ditylum spp.","SVB","S","SEL","Diatom",2018-05-24,"May","2018",144,1,1,1,1
"5662","Ditylum spp.","SVB","S","SEL","Diatom",2018-06-28,"Jun","2018",179,1,1,1,1
"5663","Ditylum spp.","SVB","S","SEL","Diatom",2018-07-05,"Jul","2018",186,1,1,1,1
"5664","Ditylum spp.","SVB","S","SEL","Diatom",2018-07-19,"Jul","2018",200,1,1,1,1
"5665","Ditylum spp.","SVB","S","SEL","Diatom",2018-07-26,"Jul","2018",207,1,1,1,1
"5666","Ditylum spp.","SVB","S","SEL","Diatom",2018-08-02,"Aug","2018",214,1,1,1,1
"5667","Ditylum spp.","SVB","S","SEL","Diatom",2018-08-09,"Aug","2018",221,1,1,1,1
"5668","Ditylum spp.","SVB","S","SEL","Diatom",2018-09-27,"Sep","2018",270,1,1,1,1
"5669","Ditylum spp.","SVB","S","SEL","Diatom",2018-11-01,"Nov","2018",305,1,1,1,1
"5670","Ditylum spp.","SVB","S","SEL","Diatom",2018-11-15,"Nov","2018",319,1,1,1,1
"5671","Ditylum spp.","SVB","S","SEL","Diatom",2019-02-28,"Feb","2019",59,1,1,1,1
"5672","Ditylum spp.","SVB","S","SEL","Diatom",2019-04-04,"Apr","2019",94,1,1,1,1
"5673","Ditylum spp.","SVB","S","SEL","Diatom",2019-04-18,"Apr","2019",108,1,1,1,1
"5674","Ditylum spp.","SVB","S","SEL","Diatom",2019-04-25,"Apr","2019",115,1,1,1,1
"5675","Ditylum spp.","SVB","S","SEL","Diatom",2019-05-09,"May","2019",129,1,1,1,1
"5676","Ditylum spp.","SVB","S","SEL","Diatom",2019-05-16,"May","2019",136,1,1,1,1
"5677","Ditylum spp.","SVB","S","SEL","Diatom",2019-05-30,"May","2019",150,1,1,1,1
"5678","Ditylum spp.","SVB","S","SEL","Diatom",2019-06-26,"Jun","2019",177,1,1,1,1
"5679","Ditylum spp.","SVB","S","SEL","Diatom",2019-07-19,"Jul","2019",200,1,1,1,1
"5680","Ditylum spp.","SVB","S","SEL","Diatom",2019-08-08,"Aug","2019",220,1,1,1,1
"5681","Ditylum spp.","SVB","S","SEL","Diatom",2019-08-29,"Aug","2019",241,1,1,1,1
"5682","Ditylum spp.","SVB","S","SEL","Diatom",2019-09-27,"Sep","2019",270,1,1,1,1
"5683","Ditylum spp.","SVB","S","SEL","Diatom",2020-10-06,"Oct","2020",280,1,1,1,1
"5684","Ditylum spp.","SVB","S","SEL","Diatom",2020-10-08,"Oct","2020",282,1,1,1,1
"5685","Ditylum spp.","SVB","S","SEL","Diatom",2021-01-28,"Jan","2021",28,1,1,1,1
"5686","Ditylum spp.","SVB","S","SEL","Diatom",2021-02-18,"Feb","2021",49,1,1,1,1
"5687","Ditylum spp.","SVB","S","SEL","Diatom",2021-03-11,"Mar","2021",70,1,1,1,1
"5688","Ditylum spp.","SVB","S","SEL","Diatom",2021-05-20,"May","2021",140,1,1,1,1
"5689","Ditylum spp.","SVB","S","SEL","Diatom",2021-05-27,"May","2021",147,1,1,1,1
"5690","Ditylum spp.","SVB","S","SEL","Diatom",2021-06-04,"Jun","2021",155,1,1,1,1
"5691","Ditylum spp.","SVB","S","SEL","Diatom",2021-07-30,"Jul","2021",211,1,1,1,1
"5692","Ditylum spp.","SVB","S","SEL","Diatom",2022-05-30,"May","2022",150,1,1,1,1
"5693","Ditylum spp.","SVB","S","SEL","Diatom",2022-06-23,"Jun","2022",174,1,1,1,1
"5694","Ditylum spp.","SVH","S","SEL","Diatom",2013-09-20,"Sep","2013",263,1,1,1,1
"5695","Ditylum spp.","SVH","S","SEL","Diatom",2015-09-25,"Sep","2015",268,1,1,1,1
"5696","Ditylum spp.","SVH","S","SEL","Diatom",2016-08-26,"Aug","2016",239,1,1,1,1
"5697","Ditylum spp.","SVH","S","SEL","Diatom",2016-10-05,"Oct","2016",279,1,1,1,1
"5698","Ditylum spp.","SVH","S","SEL","Diatom",2019-08-15,"Aug","2019",227,1,1,1,1
"5699","Ditylum spp.","SVH","S","SEL","Diatom",2019-08-22,"Aug","2019",234,1,1,1,1
"5700","Ditylum spp.","SVH","S","SEL","Diatom",2020-09-25,"Sep","2020",269,1,1,1,1
"5701","Ditylum spp.","SVH","S","SEL","Diatom",2020-10-02,"Oct","2020",276,1,1,1,1
"5702","Ditylum spp.","SVH","S","SEL","Diatom",2020-10-16,"Oct","2020",290,1,1,1,1
"5703","Ditylum spp.","SVH","S","SEL","Diatom",2022-06-20,"Jun","2022",171,1,1,1,1
"5704","Ditylum spp.","SVS","S","SEL","Diatom",2014-08-05,"Aug","2014",217,1,1,1,1
"5705","Ditylum spp.","SVS","S","SEL","Diatom",2014-09-04,"Sep","2014",247,1,1,1,1
"5706","Ditylum spp.","SVS","S","SEL","Diatom",2014-10-06,"Oct","2014",279,1,1,1,1
"5707","Ditylum spp.","SVS","S","SEL","Diatom",2015-02-03,"Feb","2015",34,1,1,1,1
"5708","Ditylum spp.","SVS","S","SEL","Diatom",2015-04-10,"Apr","2015",100,1,1,1,1
"5709","Ditylum spp.","SVS","S","SEL","Diatom",2015-08-14,"Aug","2015",226,1,1,1,1
"5710","Ditylum spp.","SVS","S","SEL","Diatom",2015-09-16,"Sep","2015",259,1,1,1,1
"5711","Ditylum spp.","SVS","S","SEL","Diatom",2015-10-13,"Oct","2015",286,1,1,1,1
"5712","Ditylum spp.","SVS","S","SEL","Diatom",2015-12-18,"Dec","2015",352,1,1,1,1
"5713","Ditylum spp.","SVS","S","SEL","Diatom",2016-03-22,"Mar","2016",82,1,1,1,1
"5714","Ditylum spp.","SVS","S","SEL","Diatom",2016-04-21,"Apr","2016",112,1,1,1,1
"5715","Ditylum spp.","SVS","S","SEL","Diatom",2016-07-20,"Jul","2016",202,1,1,1,1
"5716","Ditylum spp.","SVS","S","SEL","Diatom",2016-08-17,"Aug","2016",230,1,1,1,1
"5717","Ditylum spp.","SVS","S","SEL","Diatom",2016-09-14,"Sep","2016",258,1,1,2,2
"5718","Ditylum spp.","SVS","S","SEL","Diatom",2016-09-27,"Sep","2016",271,1,1,1,1
"5719","Ditylum spp.","SVS","S","SEL","Diatom",2016-10-20,"Oct","2016",294,1,1,1,1
"5720","Ditylum spp.","SVS","S","SEL","Diatom",2016-12-13,"Dec","2016",348,1,1,1,1
"5721","Ditylum spp.","SVS","S","SEL","Diatom",2017-02-14,"Feb","2017",45,1,1,1,1
"5722","Ditylum spp.","SVS","S","SEL","Diatom",2017-04-11,"Apr","2017",101,1,1,1,1
"5723","Ditylum spp.","SVS","S","SEL","Diatom",2017-09-15,"Sep","2017",258,1,1,1,1
"5724","Ditylum spp.","SVS","S","SEL","Diatom",2017-10-16,"Oct","2017",289,1,1,1,1
"5725","Entomoneis spp.","EPE","S","EP","Diatom",2016-07-20,"Jul","2016",202,1,1,1,1
"5726","Entomoneis spp.","EPE","S","EP","Diatom",2016-09-18,"Sep","2016",262,1,1,1,1
"5727","Entomoneis spp.","EPE","S","EP","Diatom",2017-04-27,"Apr","2017",117,1,1,1,1
"5728","Entomoneis spp.","EPE","S","EP","Diatom",2017-11-07,"Nov","2017",311,1,1,1,1
"5729","Entomoneis spp.","EPE","S","EP","Diatom",2020-04-17,"Apr","2020",108,1,1,1,1
"5730","Entomoneis spp.","EPE","S","EP","Diatom",2020-06-16,"Jun","2020",168,1,1,1,1
"5731","Entomoneis spp.","EPE","S","EP","Diatom",2020-08-25,"Aug","2020",238,1,1,1,1
"5732","Entomoneis spp.","EPE","S","EP","Diatom",2021-06-16,"Jun","2021",167,1,1,1,1
"5733","Entomoneis spp.","EPE","S","EP","Diatom",2021-10-05,"Oct","2021",278,1,1,1,1
"5734","Entomoneis spp.","EPE","S","EP","Diatom",2022-08-03,"Aug","2022",215,1,1,1,1
"5735","Entomoneis spp.","EPE","S","EP","Diatom",2023-05-16,"May","2023",136,1,1,1,1
"5736","Entomoneis spp.","EPE","S","EP","Diatom",2023-05-23,"May","2023",143,1,1,1,1
"5737","Entomoneis spp.","EPE","S","EP","Diatom",2023-05-30,"May","2023",150,1,1,1,1
"5738","Entomoneis spp.","EPE","S","EP","Diatom",2023-06-05,"Jun","2023",156,1,1,1,1
"5739","Entomoneis spp.","EPE","S","EP","Diatom",2023-06-20,"Jun","2023",171,1,2,1,0.5
"5740","Entomoneis spp.","EPE","S","EP","Diatom",2023-07-04,"Jul","2023",185,1,1,1,1
"5741","Entomoneis spp.","EPE","S","EP","Diatom",2023-08-15,"Aug","2023",227,1,1,1,1
"5742","Entomoneis spp.","EPE","S","EP","Diatom",2023-09-05,"Sep","2023",248,1,1,1,1
"5743","Entomoneis spp.","EPE","S","EP","Diatom",2023-09-19,"Sep","2023",262,1,1,1,1
"5744","Entomoneis spp.","EPE","S","EP","Diatom",2023-10-26,"Oct","2023",299,1,1,1,1
"5745","Entomoneis spp.","EPW","S","EP","Diatom",2016-11-22,"Nov","2016",327,1,1,1,1
"5746","Entomoneis spp.","EPW","S","EP","Diatom",2024-08-09,"Aug","2024",222,1,1,1,1
"5747","Entomoneis spp.","HMH","N","HOM","Diatom",2013-05-30,"May","2013",150,1,1,1,1
"5748","Entomoneis spp.","HMH","N","HOM","Diatom",2014-04-18,"Apr","2014",108,1,1,1,1
"5749","Entomoneis spp.","HMH","N","HOM","Diatom",2014-05-31,"May","2014",151,1,1,1,1
"5750","Entomoneis spp.","HMH","N","HOM","Diatom",2014-07-17,"Jul","2014",198,1,1,1,1
"5751","Entomoneis spp.","HMH","N","HOM","Diatom",2014-09-24,"Sep","2014",267,1,1,1,1
"5752","Entomoneis spp.","HMH","N","HOM","Diatom",2014-10-02,"Oct","2014",275,1,1,1,1
"5753","Entomoneis spp.","HMH","N","HOM","Diatom",2014-10-24,"Oct","2014",297,1,1,1,1
"5754","Entomoneis spp.","HMH","N","HOM","Diatom",2016-05-08,"May","2016",129,1,1,1,1
"5755","Entomoneis spp.","HMH","N","HOM","Diatom",2016-05-27,"May","2016",148,1,1,1,1
"5756","Entomoneis spp.","HMH","N","HOM","Diatom",2016-07-13,"Jul","2016",195,1,1,1,1
"5757","Entomoneis spp.","HMH","N","HOM","Diatom",2016-07-19,"Jul","2016",201,1,1,1,1
"5758","Entomoneis spp.","HMH","N","HOM","Diatom",2016-09-22,"Sep","2016",266,1,1,1,1
"5759","Entomoneis spp.","HMH","N","HOM","Diatom",2016-10-07,"Oct","2016",281,1,1,1,1
"5760","Entomoneis spp.","HMH","N","HOM","Diatom",2017-02-27,"Feb","2017",58,1,1,1,1
"5761","Entomoneis spp.","HMH","N","HOM","Diatom",2017-03-09,"Mar","2017",68,1,1,1,1
"5762","Entomoneis spp.","HMH","N","HOM","Diatom",2017-03-21,"Mar","2017",80,1,1,1,1
"5763","Entomoneis spp.","HMH","N","HOM","Diatom",2017-03-30,"Mar","2017",89,1,1,1,1
"5764","Entomoneis spp.","HMH","N","HOM","Diatom",2017-04-18,"Apr","2017",108,1,1,1,1
"5765","Entomoneis spp.","HMH","N","HOM","Diatom",2017-05-02,"May","2017",122,1,1,1,1
"5766","Entomoneis spp.","HMH","N","HOM","Diatom",2017-06-13,"Jun","2017",164,1,1,1,1
"5767","Entomoneis spp.","HMH","N","HOM","Diatom",2017-07-10,"Jul","2017",191,1,1,1,1
"5768","Entomoneis spp.","HMH","N","HOM","Diatom",2017-08-14,"Aug","2017",226,1,1,1,1
"5769","Entomoneis spp.","HMH","N","HOM","Diatom",2017-08-29,"Aug","2017",241,1,1,1,1
"5770","Entomoneis spp.","HMH","N","HOM","Diatom",2017-09-18,"Sep","2017",261,1,1,1,1
"5771","Entomoneis spp.","HMH","N","HOM","Diatom",2017-10-11,"Oct","2017",284,1,1,1,1
"5772","Entomoneis spp.","HMH","N","HOM","Diatom",2017-11-06,"Nov","2017",310,1,1,1,1
"5773","Entomoneis spp.","HMH","N","HOM","Diatom",2017-11-13,"Nov","2017",317,1,1,1,1
"5774","Entomoneis spp.","HMH","N","HOM","Diatom",2017-11-20,"Nov","2017",324,1,1,1,1
"5775","Entomoneis spp.","HMH","N","HOM","Diatom",2018-02-02,"Feb","2018",33,1,1,1,1
"5776","Entomoneis spp.","HMH","N","HOM","Diatom",2018-02-23,"Feb","2018",54,1,1,1,1
"5777","Entomoneis spp.","HMH","N","HOM","Diatom",2018-03-05,"Mar","2018",64,1,1,1,1
"5778","Entomoneis spp.","HMH","N","HOM","Diatom",2018-03-22,"Mar","2018",81,1,1,1,1
"5779","Entomoneis spp.","HMH","N","HOM","Diatom",2018-03-30,"Mar","2018",89,1,1,1,1
"5780","Entomoneis spp.","HMH","N","HOM","Diatom",2018-04-09,"Apr","2018",99,1,1,1,1
"5781","Entomoneis spp.","HMH","N","HOM","Diatom",2018-05-01,"May","2018",121,1,1,1,1
"5782","Entomoneis spp.","HMH","N","HOM","Diatom",2018-05-17,"May","2018",137,1,1,1,1
"5783","Entomoneis spp.","HMH","N","HOM","Diatom",2018-07-18,"Jul","2018",199,1,1,1,1
"5784","Entomoneis spp.","HMH","N","HOM","Diatom",2018-07-24,"Jul","2018",205,1,1,1,1
"5785","Entomoneis spp.","HMH","N","HOM","Diatom",2018-08-14,"Aug","2018",226,1,1,1,1
"5786","Entomoneis spp.","HMH","N","HOM","Diatom",2018-09-11,"Sep","2018",254,1,1,1,1
"5787","Entomoneis spp.","HMH","N","HOM","Diatom",2018-10-10,"Oct","2018",283,1,1,1,1
"5788","Entomoneis spp.","HMH","N","HOM","Diatom",2018-12-20,"Dec","2018",354,1,1,1,1
"5789","Entomoneis spp.","HMH","N","HOM","Diatom",2019-01-24,"Jan","2019",24,1,1,1,1
"5790","Entomoneis spp.","HMH","N","HOM","Diatom",2019-03-05,"Mar","2019",64,1,1,1,1
"5791","Entomoneis spp.","HMH","N","HOM","Diatom",2019-03-11,"Mar","2019",70,1,1,1,1
"5792","Entomoneis spp.","HMH","N","HOM","Diatom",2019-05-20,"May","2019",140,1,1,1,1
"5793","Entomoneis spp.","HMH","N","HOM","Diatom",2019-06-06,"Jun","2019",157,1,1,1,1
"5794","Entomoneis spp.","HMH","N","HOM","Diatom",2019-08-28,"Aug","2019",240,1,1,1,1
"5795","Entomoneis spp.","HMH","N","HOM","Diatom",2019-09-12,"Sep","2019",255,1,1,1,1
"5796","Entomoneis spp.","HMH","N","HOM","Diatom",2019-10-02,"Oct","2019",275,1,1,1,1
"5797","Entomoneis spp.","HMH","N","HOM","Diatom",2019-10-24,"Oct","2019",297,1,1,1,1
"5798","Entomoneis spp.","HMH","N","HOM","Diatom",2019-11-27,"Nov","2019",331,1,1,1,1
"5799","Entomoneis spp.","HMH","N","HOM","Diatom",2019-12-11,"Dec","2019",345,1,1,1,1
"5800","Entomoneis spp.","HMH","N","HOM","Diatom",2020-01-03,"Jan","2020",3,1,1,1,1
"5801","Entomoneis spp.","HMH","N","HOM","Diatom",2020-03-12,"Mar","2020",72,1,1,1,1
"5802","Entomoneis spp.","HMH","N","HOM","Diatom",2020-03-28,"Mar","2020",88,1,1,1,1
"5803","Entomoneis spp.","HMH","N","HOM","Diatom",2020-04-11,"Apr","2020",102,1,1,1,1
"5804","Entomoneis spp.","HMH","N","HOM","Diatom",2020-05-02,"May","2020",123,1,1,1,1
"5805","Entomoneis spp.","HMH","N","HOM","Diatom",2020-05-28,"May","2020",149,1,1,1,1
"5806","Entomoneis spp.","HMH","N","HOM","Diatom",2020-06-10,"Jun","2020",162,1,1,1,1
"5807","Entomoneis spp.","HMH","N","HOM","Diatom",2020-06-24,"Jun","2020",176,1,1,1,1
"5808","Entomoneis spp.","HMH","N","HOM","Diatom",2020-07-30,"Jul","2020",212,1,1,1,1
"5809","Entomoneis spp.","HMH","N","HOM","Diatom",2020-08-19,"Aug","2020",232,1,1,1,1
"5810","Entomoneis spp.","HMH","N","HOM","Diatom",2020-09-09,"Sep","2020",253,1,1,1,1
"5811","Entomoneis spp.","HMH","N","HOM","Diatom",2020-10-20,"Oct","2020",294,1,1,1,1
"5812","Entomoneis spp.","HMH","N","HOM","Diatom",2021-02-04,"Feb","2021",35,1,1,1,1
"5813","Entomoneis spp.","HMH","N","HOM","Diatom",2021-03-02,"Mar","2021",61,1,1,1,1
"5814","Entomoneis spp.","HMH","N","HOM","Diatom",2021-04-16,"Apr","2021",106,1,1,1,1
"5815","Entomoneis spp.","HMH","N","HOM","Diatom",2021-04-26,"Apr","2021",116,1,1,1,1
"5816","Entomoneis spp.","HMH","N","HOM","Diatom",2021-05-05,"May","2021",125,1,1,1,1
"5817","Entomoneis spp.","HMH","N","HOM","Diatom",2021-05-26,"May","2021",146,1,1,1,1
"5818","Entomoneis spp.","HMH","N","HOM","Diatom",2021-06-03,"Jun","2021",154,1,1,1,1
"5819","Entomoneis spp.","HMH","N","HOM","Diatom",2021-06-23,"Jun","2021",174,1,1,1,1
"5820","Entomoneis spp.","HMH","N","HOM","Diatom",2021-06-29,"Jun","2021",180,1,1,1,1
"5821","Entomoneis spp.","HMH","N","HOM","Diatom",2021-07-28,"Jul","2021",209,1,1,1,1
"5822","Entomoneis spp.","HMH","N","HOM","Diatom",2021-08-12,"Aug","2021",224,1,1,1,1
"5823","Entomoneis spp.","HMH","N","HOM","Diatom",2021-09-01,"Sep","2021",244,1,1,1,1
"5824","Entomoneis spp.","HMH","N","HOM","Diatom",2021-09-07,"Sep","2021",250,1,1,1,1
"5825","Entomoneis spp.","HMH","N","HOM","Diatom",2021-09-30,"Sep","2021",273,1,1,1,1
"5826","Entomoneis spp.","HMH","N","HOM","Diatom",2021-10-07,"Oct","2021",280,1,1,1,1
"5827","Entomoneis spp.","HMH","N","HOM","Diatom",2021-10-21,"Oct","2021",294,1,1,1,1
"5828","Entomoneis spp.","HMH","N","HOM","Diatom",2021-12-17,"Dec","2021",351,1,1,1,1
"5829","Entomoneis spp.","HMH","N","HOM","Diatom",2022-04-21,"Apr","2022",111,1,1,1,1
"5830","Entomoneis spp.","HMH","N","HOM","Diatom",2022-06-30,"Jun","2022",181,1,1,1,1
"5831","Entomoneis spp.","HMH","N","HOM","Diatom",2022-07-12,"Jul","2022",193,1,1,1,1
"5832","Entomoneis spp.","HMH","N","HOM","Diatom",2022-09-28,"Sep","2022",271,1,1,1,1
"5833","Entomoneis spp.","HMH","N","HOM","Diatom",2022-10-05,"Oct","2022",278,1,1,1,1
"5834","Entomoneis spp.","HMH","N","HOM","Diatom",2022-10-12,"Oct","2022",285,1,1,1,1
"5835","Entomoneis spp.","HMH","N","HOM","Diatom",2022-10-19,"Oct","2022",292,1,1,1,1
"5836","Entomoneis spp.","HMH","N","HOM","Diatom",2022-11-02,"Nov","2022",306,1,1,1,1
"5837","Entomoneis spp.","HMH","N","HOM","Diatom",2022-11-09,"Nov","2022",313,1,1,1,1
"5838","Entomoneis spp.","HMH","N","HOM","Diatom",2022-11-16,"Nov","2022",320,1,1,1,1
"5839","Entomoneis spp.","HMH","N","HOM","Diatom",2023-01-19,"Jan","2023",19,1,1,1,1
"5840","Entomoneis spp.","HMH","N","HOM","Diatom",2023-02-06,"Feb","2023",37,1,1,1,1
"5841","Entomoneis spp.","HMH","N","HOM","Diatom",2023-02-22,"Feb","2023",53,1,1,1,1
"5842","Entomoneis spp.","HMH","N","HOM","Diatom",2023-03-01,"Mar","2023",60,1,1,2,2
"5843","Entomoneis spp.","HMH","N","HOM","Diatom",2023-03-08,"Mar","2023",67,1,1,1,1
"5844","Entomoneis spp.","HMH","N","HOM","Diatom",2023-03-23,"Mar","2023",82,1,1,1,1
"5845","Entomoneis spp.","HMH","N","HOM","Diatom",2023-03-29,"Mar","2023",88,1,1,1,1
"5846","Entomoneis spp.","HMH","N","HOM","Diatom",2023-04-05,"Apr","2023",95,1,1,1,1
"5847","Entomoneis spp.","HMH","N","HOM","Diatom",2023-04-12,"Apr","2023",102,1,1,1,1
"5848","Entomoneis spp.","HMH","N","HOM","Diatom",2023-04-19,"Apr","2023",109,1,1,1,1
"5849","Entomoneis spp.","HMH","N","HOM","Diatom",2023-04-26,"Apr","2023",116,1,1,1,1
"5850","Entomoneis spp.","HMH","N","HOM","Diatom",2023-05-03,"May","2023",123,1,1,1,1
"5851","Entomoneis spp.","HMH","N","HOM","Diatom",2023-05-10,"May","2023",130,1,1,1,1
"5852","Entomoneis spp.","HMH","N","HOM","Diatom",2023-05-16,"May","2023",136,1,1,1,1
"5853","Entomoneis spp.","HMH","N","HOM","Diatom",2023-06-14,"Jun","2023",165,1,1,1,1
"5854","Entomoneis spp.","HMH","N","HOM","Diatom",2023-06-20,"Jun","2023",171,1,1,1,1
"5855","Entomoneis spp.","HMH","N","HOM","Diatom",2023-07-04,"Jul","2023",185,1,1,1,1
"5856","Entomoneis spp.","HMH","N","HOM","Diatom",2023-07-11,"Jul","2023",192,1,2,1,0.5
"5857","Entomoneis spp.","HMH","N","HOM","Diatom",2023-07-18,"Jul","2023",199,1,1,1,1
"5858","Entomoneis spp.","HMH","N","HOM","Diatom",2023-07-25,"Jul","2023",206,1,1,1,1
"5859","Entomoneis spp.","HMH","N","HOM","Diatom",2023-07-31,"Jul","2023",212,1,1,1,1
"5860","Entomoneis spp.","HMH","N","HOM","Diatom",2023-08-08,"Aug","2023",220,1,1,1,1
"5861","Entomoneis spp.","HMH","N","HOM","Diatom",2023-08-15,"Aug","2023",227,1,1,1,1
"5862","Entomoneis spp.","HMH","N","HOM","Diatom",2023-08-29,"Aug","2023",241,1,1,1,1
"5863","Entomoneis spp.","HMH","N","HOM","Diatom",2023-09-05,"Sep","2023",248,1,1,1,1
"5864","Entomoneis spp.","HMH","N","HOM","Diatom",2023-09-19,"Sep","2023",262,1,1,1,1
"5865","Entomoneis spp.","HMH","N","HOM","Diatom",2023-10-03,"Oct","2023",276,1,1,1,1
"5866","Entomoneis spp.","HMH","N","HOM","Diatom",2023-10-10,"Oct","2023",283,1,1,1,1
"5867","Entomoneis spp.","HMH","N","HOM","Diatom",2023-10-26,"Oct","2023",299,1,1,1,1
"5868","Entomoneis spp.","HMH","N","HOM","Diatom",2023-12-01,"Dec","2023",335,1,1,1,1
"5869","Entomoneis spp.","HMH","N","HOM","Diatom",2024-02-01,"Feb","2024",32,1,1,1,1
"5870","Entomoneis spp.","HMH","N","HOM","Diatom",2024-02-14,"Feb","2024",45,1,1,1,1
"5871","Entomoneis spp.","HMH","N","HOM","Diatom",2024-02-21,"Feb","2024",52,1,1,1,1
"5872","Entomoneis spp.","HMH","N","HOM","Diatom",2024-02-28,"Feb","2024",59,1,1,1,1
"5873","Entomoneis spp.","HMH","N","HOM","Diatom",2024-03-08,"Mar","2024",68,1,1,1,1
"5874","Entomoneis spp.","HMH","N","HOM","Diatom",2024-03-20,"Mar","2024",80,1,1,1,1
"5875","Entomoneis spp.","HMH","N","HOM","Diatom",2024-04-11,"Apr","2024",102,1,1,1,1
"5876","Entomoneis spp.","HMH","N","HOM","Diatom",2024-04-17,"Apr","2024",108,1,1,1,1
"5877","Entomoneis spp.","HMH","N","HOM","Diatom",2024-04-24,"Apr","2024",115,1,1,1,1
"5878","Entomoneis spp.","HMH","N","HOM","Diatom",2024-07-31,"Jul","2024",213,1,1,1,1
"5879","Entomoneis spp.","HMH","N","HOM","Diatom",2024-08-21,"Aug","2024",234,1,1,1,1
"5880","Entomoneis spp.","HMH","N","HOM","Diatom",2024-09-04,"Sep","2024",248,1,1,1,1
"5881","Entomoneis spp.","HMH","N","HOM","Diatom",2024-09-11,"Sep","2024",255,1,1,1,1
"5882","Entomoneis spp.","HMH","N","HOM","Diatom",2024-10-02,"Oct","2024",276,1,1,1,1
"5883","Entomoneis spp.","HMH","N","HOM","Diatom",2024-10-16,"Oct","2024",290,1,1,1,1
"5884","Entomoneis spp.","HMH","N","HOM","Diatom",2024-10-23,"Oct","2024",297,1,1,1,1
"5885","Entomoneis spp.","HMH","N","HOM","Diatom",2024-10-30,"Oct","2024",304,1,1,1,1
"5886","Entomoneis spp.","HMS","N","HOM","Diatom",2016-01-20,"Jan","2016",20,1,1,1,1
"5887","Entomoneis spp.","HMS","N","HOM","Diatom",2016-10-21,"Oct","2016",295,1,1,1,1
"5888","Entomoneis spp.","JBB","S","JAK","Diatom",2014-09-22,"Sep","2014",265,1,2,1,0.5
"5889","Entomoneis spp.","JBB","S","JAK","Diatom",2019-07-02,"Jul","2019",183,1,1,1,1
"5890","Entomoneis spp.","JBB","S","JAK","Diatom",2020-05-13,"May","2020",134,1,1,1,1
"5891","Entomoneis spp.","JBB","S","JAK","Diatom",2023-04-18,"Apr","2023",108,1,1,1,1
"5892","Entomoneis spp.","JBB","S","JAK","Diatom",2023-05-16,"May","2023",136,1,1,1,1
"5893","Entomoneis spp.","JBB","S","JAK","Diatom",2023-05-23,"May","2023",143,1,1,1,1
"5894","Entomoneis spp.","JBB","S","JAK","Diatom",2023-05-30,"May","2023",150,1,1,1,1
"5895","Entomoneis spp.","JBB","S","JAK","Diatom",2023-06-05,"Jun","2023",156,1,1,1,1
"5896","Entomoneis spp.","JBB","S","JAK","Diatom",2023-06-28,"Jun","2023",179,1,1,1,1
"5897","Entomoneis spp.","JBB","S","JAK","Diatom",2023-07-11,"Jul","2023",192,1,1,1,1
"5898","Entomoneis spp.","JBD","S","JAK","Diatom",2013-04-12,"Apr","2013",102,1,1,1,1
"5899","Entomoneis spp.","JBD","S","JAK","Diatom",2014-05-09,"May","2014",129,1,1,1,1
"5900","Entomoneis spp.","JBD","S","JAK","Diatom",2017-10-06,"Oct","2017",279,1,1,1,1
"5901","Entomoneis spp.","JBD","S","JAK","Diatom",2019-04-03,"Apr","2019",93,1,1,1,1
"5902","Entomoneis spp.","JBD","S","JAK","Diatom",2019-04-23,"Apr","2019",113,1,1,1,1
"5903","Entomoneis spp.","JBD","S","JAK","Diatom",2020-07-15,"Jul","2020",197,1,1,1,1
"5904","Entomoneis spp.","JBD","S","JAK","Diatom",2021-06-30,"Jun","2021",181,1,1,1,1
"5905","Entomoneis spp.","JBD","S","JAK","Diatom",2022-07-12,"Jul","2022",193,1,1,1,1
